1.000E+03	2.490E-20	
1.035E+03	2.267E-20	
1.072E+03	2.066E-20	
1.072E+03	2.456E-19	
1.500E+03	1.219E-19	
2.000E+03	5.799E-20	
3.000E+03	1.930E-20	
4.000E+03	8.586E-21	
5.000E+03	4.516E-21	
6.000E+03	2.649E-21	
8.000E+03	1.126E-21	
1.000E+04	5.735E-22	
1.500E+04	1.648E-22	
2.000E+04	6.705E-22	
3.000E+04	1.853E-23	
4.000E+04	7.358E-24	
5.000E+04	3.577E-24	
6.000E+04	1.980E-24	
8.000E+04	7.759E-25	
1.000E+05	3.751E-25
