0   365.32169727012905
10   365.32169727012905
20   365.3207542319665
30   365.317686967053
40   365.31426224236276
50   365.3023961711203
60   365.2492691466456
70   365.0807323455922
80   364.8665795303905
90   364.5980055346289
100   364.14310171779545
110   363.4797974952253
120   362.67980123281956
130   361.56093872363755
140   360.15857962926657
150   358.4309558837219
160   356.43192541448207
170   354.52106690198974
180   352.3916873516264
190   349.9421344256744
200   346.83069587202584
210   343.139178605539
220   338.9307213324361
230   334.2438101268334
240   329.1270059707284
250   322.9373585606907
260   317.1337527061607
270   310.8976530967928
280   303.8751857674161
290   296.18885028176516
300   287.9860942269643
310   279.7483726024175
320   271.6877118310838
330   263.4482947092778
340   254.65364250356347
350   246.30267684655487
360   237.4729111045728
370   228.59131059482723
380   220.14230701468537
390   210.3421725375506
400   200.1882511632604
410   191.2691314858927
420   182.7099117888608
430   172.50189664493448
440   163.14348633573894
450   152.8968102828449
460   142.7058089114338
470   131.82525354185708
480   123.21429892844243
490   115.95679596986264
500   108.22128874879888
510   101.34673209739965
520   94.58957983060652
530   87.43210283290047
540   79.61428398673114
550   72.03954247704549
560   64.61280337533168
570   57.393033149748604
580   51.16816586259097
590   45.58440278283832
600   41.00544437406692
610   37.06395655819183
620   33.763944355105004
630   30.19658576733523
640   25.838954789895293
650   22.07420441477355
660   18.705841902642895
670   13.737487152537978
680   9.465666224234745
690   6.499334552147119
700   3.6713071124161734
710   2.113510275956767
720   1.720428132297899
730   1.1487627559992322
740   0.6934524000199354
750   0.5417233239522695
760   0.3746154131935987
770   0.1379971187882566
780   0.0
790   0.0
