0	327.78519002769826
10	327.785015831755
20	327.7824058790397
30	327.77112056374625
40	327.740836058378
50	327.67725945991526
60	327.5622935228427
70	327.37425401424616
80	327.0881429242718
90	326.67598052130427
100	326.1071985192997
110	325.34909542052344
120	324.36735343897124
130	323.1266143583468
140	321.5911093231128
150	319.72533501597024
160	317.4947660729048
170	314.86659107187825
180	311.8104571509514
190	308.2992064087567
200	304.3095858442992
210	299.8229118126341
220	294.8256698892232
230	289.3100316971757
240	283.2742716704864
250	276.7230688775926
260	269.6676818507816
270	262.12598776156415
280	254.12238112350428
290	245.6875313418986
300	236.85800269760026
310	227.67574457574318
320	218.18756129833446
330	208.44731015266657
340	198.51015560490873
350	188.43202597996273
360	178.27030287367631
370	168.0828877185837
380	157.92727414199473
390	147.85964930369911
400	137.93404588374634
410	128.2015641929633
420	118.70968110851449
430	109.5016593220172
440	100.61606686949507
450	92.08641323760821
460	83.94090465472385
470	76.20231761628533
480	68.88798638579834
490	62.00989726141205
500	55.57487988746467
510	49.58488388030293
520	44.03732756301845
530	38.925504674752766
540	34.239034524239614
550	29.964341161199556
560	26.085147692941028
570	22.58297281367262
580	19.437617868090133
590	16.627634261248204
600	14.130762674969327
610	11.924337280960648
620	9.985649881795089
630	8.292270600287416
640	6.8223233225675735
650	5.554715538090199
660	4.469323479892373
670	3.5471345306407995
680	2.7703497148185545
690	2.122449744579364
700	1.588228534163173
710	1.1537983596607906
720	0.8065709366166445
730	0.5352186401056092
740	0.329619925030732
750	0.18079274353558095
760	0.08081942608326838
770	0.02276611588993981
780	0.0005994437707963793
790	0.009102720130679557
800	0.04379351792521766
