0   8.633193811277591
10   8.632669677355006
20   8.631720404295022
30   8.632737098376431
40   8.633900705199224
50   8.65190149853356
60   8.647118449733707
70   8.610113443014829
80   8.613739600989636
90   8.673064080097173
100   8.673529010172132
110   8.661576550095312
120   8.855374017258107
130   9.031451144867814
140   9.484783134105177
150   9.505646043650296
160   9.593230546347128
170   9.619891935454561
180   10.028768490239782
190   10.617552051092654
200   11.233075640027431
210   11.620782718742303
220   11.479828285687086
230   11.868679520839388
240   11.799418054788632
250   12.42391341010265
260   11.933531498615347
270   12.500938265942027
280   12.043942181573684
290   11.555613357869264
300   11.99644628492052
310   11.87711358268238
320   11.524640568679466
330   12.178589826857658
340   12.53506667926926
350   12.242359872967135
360   12.278245704190086
370   11.640573384742444
380   11.769664204706237
390   11.980883210715918
400   12.962533313468965
410   13.469618685461946
420   13.15775284487748
430   13.3218275640004
440   11.469851295909914
450   10.302162723720235
460   11.291103599215683
470   9.50365726813068
480   8.541116405164532
490   9.464849404337448
500   10.969223660175926
510   11.356288035188003
520   10.376044496152023
530   9.572058685916316
540   8.052102457067088
550   7.7438073547899355
560   7.750974878700357
570   8.305403832122085
580   9.322264758197532
590   9.999639154159347
600   9.260259778497206
610   9.129453290878862
620   8.188635810549446
630   6.78213750322216
640   6.586423551627387
650   6.586515335615887
660   6.3993326374377535
670   4.651119019126658
680   3.847444827568008
690   2.6002570404898284
700   1.779418287141845
710   1.319108812957211
720   0.7040693792270639
730   0.5716904958580298
740   0.19007761532069856
750   -8.789181749288053e-22
760   -8.789181749288053e-22
770   -8.789181749288053e-22
780   -8.789181749288053e-22
790   -8.789181749288053e-22
