0   0.0033197476423348217
10   0.0033197476423348217
20   0.0033111246319755894
30   0.0032988282159947357
40   0.0032901246568569353
50   0.0032699437631224693
60   0.003247786583146553
70   0.0032208897655515885
80   0.0031885910476009472
90   0.003157106863078995
100   0.0031186664620226952
110   0.0030816558463878465
120   0.0030380796035854043
130   0.002989042847326338
140   0.0029218690552330734
150   0.0028498092319498296
160   0.0027587396125214846
170   0.0026830112549538756
180   0.002614483405019452
190   0.0025350848331663635
200   0.0024568999471507825
210   0.002375495591078432
220   0.002291208578299739
230   0.002198137725635744
240   0.002103963092331723
250   0.002007314456493975
260   0.0019096089375310028
270   0.0018142885233387476
280   0.0017279504260062249
290   0.0016352212216568824
300   0.0015546790812797644
310   0.0014741274702963672
320   0.001388671316738266
330   0.0013013598579489688
340   0.0012207049463763666
350   0.001139250935864483
360   0.0010571416559396081
370   0.0009809877396500205
380   0.0009106466974072747
390   0.0008502291911868571
400   0.0007964117328253183
410   0.0007364138655257519
420   0.0006801771893666669
430   0.0006276204240402182
440   0.0005778009467040729
450   0.0005296029785534483
460   0.00048249853443741017
470   0.0004415788081512195
480   0.00039997133569625204
490   0.0003637475382855026
500   0.000323787452923175
510   0.0002909321031983322
520   0.00026111907413718557
530   0.00023186923683638717
540   0.00020316558943340895
550   0.00017901438856009636
560   0.00015550440271747568
570   0.00013398659186059374
580   0.00011697223385151087
590   0.00010250314801948703
600   8.780017399022471e-05
610   7.121723558809416e-05
620   5.461121315727299e-05
630   4.18775446691713e-05
640   3.51768297051532e-05
650   2.873297397236247e-05
660   2.345789925151389e-05
670   1.9286710824433136e-05
680   1.6325362998632974e-05
690   1.367579663178602e-05
700   1.0042392402922775e-05
710   5.965269035546344e-06
720   3.430082061737364e-06
730   1.6144468498241147e-06
740   8.22464157680072e-07
750   3.3921280449337095e-07
760   0.0
770   0.0
780   0.0
790   0.0
