0	-0.00012690901216109388
10	-0.00012642500887388638
20	-0.0001249785439572662
30	-0.00012258617952307706
40	-0.00011927527727870798
50	-0.00011508363793218221
60	-0.00011005900071108101
70	-0.0001042584075796324
80	-0.00009774743835163187
90	-0.0000905993246899826
100	-0.00008289395294769353
110	-0.00007471676790780468
120	-0.00006615759166553288
130	-0.00005730937408867496
140	-0.000048266893398750854
150	-0.00003912542733046777
160	-0.00002997941694044478
170	-0.00002092114633884775
180	-0.000012039462309543821
190	-3.4185578811482737e-6
200	4.863156649654454e-6
210	0.000012734072995461459
220	0.000020130274161869163
230	0.000026996276067071313
240	0.00003328560706203106
250	0.00003896121467224409
260	0.000043995693042516606
270	0.00004837132899202953
280	0.00005207996912448449
290	0.0000551227149258027
300	0.000057509457058214756
310	0.00005925826397097699
320	0.000060394328273745757
330	0.00006094013680687976
340	0.00006093112301494493
350	0.000060412342508878454
360	0.00005943210182130662
370	0.00005804099182935214
380	0.00005629093133673959
390	0.00005423424320887633
400	0.000051922783237493365
410	0.000049407139181012543
420	0.000046735914312075106
430	0.00004395510644099116
440	0.00004110758991050034
450	0.00003823270460529247
460	0.000035365952710786934
470	0.00003253880089624807
480	0.000029778582875449375
490	0.000027108494981054176
500	0.000024547675521998908
510	0.0000221113572999013
520	0.000019811081743467234
530	0.000017654962662700332
540	0.000015647987594772242
550	0.000013792345064837136
560	0.000012087766762213867
570	0.000010531874573242568
580	9.120523551841362e-6
590	7.84813318262575e-6
600	6.7080006376085056e-6
610	5.6925910893610754e-6
620	4.793801471381826e-6
630	4.003195328676216e-6
640	3.3122075453411467e-6
650	2.712318747292428e-6
660	2.195200041836037e-6
670	1.7528294642040931e-6
680	1.3775820541906515e-6
690	1.062295889360253e-6
700	8.003166655002773e-7
710	5.855235541681268e-7
720	4.1233909786323283e-7
730	2.757258433543374e-7
740	1.7117228117144726e-7
750	9.467047190165898e-8
760	4.26875142550242e-8
770	1.2132760824274611e-8
780	3.2242805202819464e-10
790	4.942988042828933e-9
800	2.4014480266863987e-8
