0	0.003714801396675858
10	0.003711317167242355
20	0.0037008756752438567
30	0.0036835106439549155
40	0.0036592787180813593
50	0.0036282600927276957
60	0.003590559335419542
70	0.003546306345579322
80	0.0034956573840224494
90	0.0034387960960280874
100	0.0033759344457320976
110	0.0033073134772508023
120	0.0032332038191952555
130	0.0031539058540557266
140	0.0030697494821612884
150	0.002981093421249527
160	0.002888323996691922
170	0.0027918533935798366
180	0.0026921173595670514
190	0.0025895723659099907
200	0.002484692252836213
210	0.0023779644034917285
220	0.0022698855075804184
230	0.0021609569907798235
240	0.0020516801985414335
250	0.001942551432506052
260	0.0018340569441496258
270	0.0017266679932164525
280	0.0016208360779258611
290	0.0015169884399229877
300	0.0014155239396831105
310	0.0013168093878907512
320	0.0012211773621813489
330	0.0011289510276517641
340	0.0010403920984913932
350	0.0009557065027886062
360	0.0008750599462119036
370	0.0007985777429943449
380	0.0007263453043488743
390	0.0006584092420011329
400	0.0005947790319170272
410	0.0005354291729029035
420	0.0004803017667767171
430	0.00042930944136025537
440	0.0003823385346390636
450	0.00033925245800024484
460	0.00029989515832817663
470	0.000264094602683369
480	0.00023166621502323105
490	0.00020241620161797367
500	0.0001761447101187522
510	0.00015264877628856416
520	0.00013172502185608093
530	0.00011317207646483932
540	0.0000967927059623238
550	0.00008239563804206437
560	0.00006979708429928292
570	0.00005882196491818906
580	0.00004930484835828119
590	0.00004109062347833086
600	0.0000340349255063577
610	0.000028004340149021076
620	0.000022876411987010326
630	0.00001853948420525119
640	0.000014892396760935681
650	0.000011844069416133314
660	9.312994780968098e-6
670	7.226664756232773e-6
680	5.520951656139348e-6
690	4.1394629507138205e-6
700	3.0328861007040006e-6
710	2.158337460293024e-6
720	1.4787267746357203e-6
730	9.621464653829766e-7
740	5.812927281169613e-7
750	3.129234969795594e-7
760	1.3735658656186457e-7
770	3.8009810591913175e-8
780	9.836024665275306e-10
790	1.4685617424511595e-8
800	6.949596699719598e-8
