0	8.255957980299444
10	8.255979753505567
20	8.256305021174638
30	8.257703693460968
40	8.2614261147963
50	8.269154760798449
60	8.28293851078654
70	8.305111358010166
80	8.338197899677688
90	8.384808385961895
100	8.447526488371574
110	8.528793259143338
120	8.630790980103255
130	8.75533072761444
140	8.903747497000657
150	9.076806624967748
160	9.274625015439687
170	9.496610310975026
180	9.741420662162039
190	10.006947140813063
200	10.290320135371722
210	10.587940280739796
220	10.895533637148848
230	11.208229975507189
240	11.520662184517176
250	11.827084023659074
260	12.121502741069424
270	12.397822488978715
280	12.649994029791284
290	12.872124724307673
300	13.057379574868774
310	13.200198461240046
320	13.296313266792408
330	13.342182225522034
340	13.335077935612043
350	13.273153285582744
360	13.15548342192898
370	12.982082768122368
380	12.753897007117857
390	12.472770823067139
400	12.14139302487383
410	11.763221410538755
420	11.342390348502395
430	10.883604528746941
440	10.392022658216751
450	9.873135036031007
460	9.332638945723964
470	8.776315653343374
480	8.209912517116592
490	7.639033317170021
500	7.069039426953702
510	6.504963898396664
520	5.951439948061877
530	5.412644738733673
540	4.89225877510371
550	4.393440695681782
560	3.9188167640743545
570	3.470483955339128
580	3.050025206591851
590	2.6585351602374705
600	2.2966545735940267
610	1.9646114969282413
620	1.6622673264040029
630	1.3891659099814395
640	1.1445840118804402
650	0.9275816127515641
660	0.7370507257145886
670	0.5717616307481391
680	0.4304056601783684
690	0.3116338961063351
700	0.21409135796634982
710	0.1364464581793816
720	0.07741568099835527
730	0.035783590821528176
740	0.010418399784904072
750	0.00028342008445130147
760	0.00444479518970894
770	0.02207594782731269
780	0.05245920398635129
790	0.09498505434712398
800	0.14914950082467915
