-0.10000000E+01  0.0
0.00000000E+01  0.0
0.10000000E+01  0.74874366E-08
0.10456357E+01  0.75369726E-08
0.10933540E+01  0.75885387E-08
0.11432499E+01  0.76422054E-08
0.11954229E+01  0.76980446E-08
0.12499768E+01  0.77561288E-08
0.13070204E+01  0.78165316E-08
0.13666671E+01  0.78793268E-08
0.14290359E+01  0.79445873E-08
0.14942509E+01  0.80123828E-08
0.15624421E+01  0.80827817E-08
0.16337452E+01  0.81558499E-08
0.17083022E+01  0.82316505E-08
0.17862617E+01  0.83102428E-08
0.18677790E+01  0.83916815E-08
0.19530164E+01  0.84760152E-08
0.20421436E+01  0.85632850E-08
0.21353382E+01  0.86535220E-08
0.22327858E+01  0.87467464E-08
0.23346805E+01  0.88429659E-08
0.24412252E+01  0.89421729E-08
0.25526322E+01  0.90443425E-08
0.26691232E+01  0.91494292E-08
0.27909305E+01  0.92573690E-08
0.29182965E+01  0.93680756E-08
0.30514749E+01  0.94814339E-08
0.31907310E+01  0.95972951E-08
0.33363422E+01  0.97154722E-08
0.34885984E+01  0.98357375E-08
0.36478030E+01  0.99578610E-08
0.38142729E+01  0.10081601E-07
0.39883398E+01  0.10206676E-07
0.41703504E+01  0.10332761E-07
0.43606672E+01  0.10459483E-07
0.45596692E+01  0.10586386E-07
0.47677528E+01  0.10712915E-07
0.49853324E+01  0.10838429E-07
0.52128414E+01  0.10962195E-07
0.54507329E+01  0.11083388E-07
0.56994808E+01  0.11201240E-07
0.59595804E+01  0.11314989E-07
0.62315499E+01  0.11423814E-07
0.65159309E+01  0.11526833E-07
0.68132898E+01  0.11623116E-07
0.71242189E+01  0.11711671E-07
0.74493374E+01  0.11791352E-07
0.77892930E+01  0.11860835E-07
0.81447626E+01  0.11918769E-07
0.85164544E+01  0.11964040E-07
0.89051085E+01  0.11995631E-07
0.93114992E+01  0.12012538E-07
0.97364357E+01  0.12013690E-07
0.10180765E+02  0.11998055E-07
0.10645371E+02  0.11964703E-07
0.11131179E+02  0.11912833E-07
0.11639158E+02  0.11841829E-07
0.12170319E+02  0.11751303E-07
0.12725720E+02  0.11640893E-07
0.13306467E+02  0.11510371E-07
0.13913716E+02  0.11359826E-07
0.14548678E+02  0.11189474E-07
0.15212617E+02  0.10999847E-07
0.15906855E+02  0.10791767E-07
0.16632775E+02  0.10565866E-07
0.17391823E+02  0.10323111E-07
0.18185510E+02  0.10064664E-07
0.19015418E+02  0.97919147E-08
0.19883200E+02  0.95065554E-08
0.20790583E+02  0.92100339E-08
0.21739375E+02  0.89040770E-08
0.22731466E+02  0.85902638E-08
0.23768832E+02  0.82703170E-08
0.24853539E+02  0.79460411E-08
0.25987747E+02  0.76193443E-08
0.27173715E+02  0.72913010E-08
0.28413806E+02  0.69629562E-08
0.29710489E+02  0.66374003E-08
0.31066348E+02  0.63151658E-08
0.32484081E+02  0.59968295E-08
0.33966514E+02  0.56841078E-08
0.35516599E+02  0.53780192E-08
0.37137423E+02  0.50792330E-08
0.38832214E+02  0.47885147E-08
0.40604349E+02  0.45064862E-08
0.42457356E+02  0.42335399E-08
0.44394926E+02  0.39701081E-08
0.46420918E+02  0.37165551E-08
0.48539368E+02  0.34730583E-08
0.50754495E+02  0.32396478E-08
0.53070711E+02  0.30163491E-08
0.55492628E+02  0.28033702E-08
0.58025072E+02  0.26004994E-08
0.60673085E+02  0.24076492E-08
0.63441942E+02  0.22248500E-08
0.66337158E+02  0.20517027E-08
0.69364499E+02  0.18882376E-08
0.72529995E+02  0.17341986E-08
0.75839950E+02  0.15893002E-08
0.79300958E+02  0.14534135E-08
0.82919910E+02  0.13262272E-08
0.86704016E+02  0.12074935E-08
0.90660813E+02  0.10969618E-08
0.94798180E+02  0.99433935E-09
0.99124359E+02  0.89929528E-09
0.10364797E+03  0.81153406E-09
0.10837801E+03  0.73079405E-09
0.11332391E+03  0.65655123E-09
0.11849553E+03  0.58868804E-09
0.12390315E+03  0.52670935E-09
0.12955756E+03  0.47026947E-09
0.13547000E+03  0.41904731E-09
0.14165227E+03  0.37267365E-09
0.14811666E+03  0.33077224E-09
0.15487607E+03  0.29304422E-09
0.16194394E+03  0.25912515E-09
0.16933436E+03  0.22871465E-09
0.17706205E+03  0.20151008E-09
0.18514240E+03  0.17723023E-09
0.19359150E+03  0.15565565E-09
0.20242617E+03  0.13648252E-09
0.21166403E+03  0.11932255E-09
0.22132346E+03  0.10405746E-09
0.23142371E+03  0.90630594E-10
0.24198488E+03  0.78913114E-10
0.25302803E+03  0.68686077E-10
0.26457513E+03  0.59628690E-10
0.27664920E+03  0.51540757E-10
0.28927427E+03  0.44416459E-10
0.30247550E+03  0.38233824E-10
0.31627917E+03  0.32936449E-10
0.33071278E+03  0.28424903E-10
0.34580508E+03  0.24546523E-10
0.36158613E+03  0.21116108E-10
0.37808736E+03  0.18079911E-10
0.39534163E+03  0.15432844E-10
0.41338331E+03  0.13156866E-10
0.43224834E+03  0.11217583E-10
0.45197428E+03  0.95603112E-11
0.47260044E+03  0.81204625E-11
0.49416788E+03  0.68786295E-11
0.51671956E+03  0.58248096E-11
0.54030041E+03  0.49405131E-11
0.56495738E+03  0.41967296E-11
0.59073959E+03  0.35552123E-11
0.61769839E+03  0.29990797E-11
0.64588748E+03  0.25244376E-11
0.67536299E+03  0.21240473E-11
0.70618363E+03  0.17863187E-11
0.73841080E+03  0.14980724E-11
0.77210867E+03  0.12545995E-11
0.80734438E+03  0.10516850E-11
0.84418808E+03  0.88266624E-12
0.88271317E+03  0.73891505E-12
0.92299639E+03  0.61661543E-12
0.96511795E+03  0.51405916E-12
0.10091618E+04  0.42846867E-12
0.10552155E+04  0.35634188E-12
0.11033710E+04  0.29601944E-12
0.11537241E+04  0.24610924E-12
0.12063751E+04  0.20451806E-12
0.12614288E+04  0.16945400E-12
0.13189950E+04  0.14025843E-12
0.13791882E+04  0.11606530E-12
0.14421284E+04  0.95851486E-13
0.15079409E+04  0.79114399E-13
0.15767568E+04  0.65322657E-13
0.16487131E+04  0.53822284E-13
0.17239533E+04  0.44292673E-13
0.18026270E+04  0.36440228E-13
0.18848911E+04  0.29922581E-13
0.19709094E+04  0.24558564E-13
0.20608532E+04  0.20145840E-13
0.21549016E+04  0.16497354E-13
0.22532420E+04  0.13506321E-13
0.23560703E+04  0.11041000E-13
0.24635911E+04  0.90166061E-14
0.25760188E+04  0.73586895E-14
0.26935771E+04  0.59972950E-14
0.28165003E+04  0.48861576E-14
0.29450332E+04  0.39744302E-14
0.30794318E+04  0.32309544E-14
0.32199637E+04  0.26229228E-14
0.33669090E+04  0.21283389E-14
0.35205601E+04  0.17258048E-14
0.36812233E+04  0.13987239E-14
0.38492184E+04  0.11312484E-14
0.40248800E+04  0.91359532E-15
0.42085582E+04  0.73772996E-15
0.44006186E+04  0.59594771E-15
0.46014438E+04  0.48050725E-15
0.48114338E+04  0.38680038E-15
0.50310068E+04  0.31104245E-15
0.52606002E+04  0.25043574E-15
0.55006712E+04  0.20177284E-15
0.57516981E+04  0.16185337E-15
0.60141807E+04  0.12962743E-15
0.62886419E+04  0.10399344E-15
0.65756283E+04  0.83265144E-16
0.68757115E+04  0.66751731E-16
0.71894893E+04  0.53658255E-16
0.75175865E+04  0.42868967E-16
0.78606566E+04  0.34178593E-16
0.82193830E+04  0.27346404E-16
0.85944801E+04  0.21937493E-16
0.89866950E+04  0.17561874E-16
0.93968089E+04  0.14021219E-16
0.98256386E+04  0.11164007E-16
0.10274038E+05  0.89208892E-17
0.10742901E+05  0.71601696E-17
0.11233160E+05  0.56780646E-17
0.11745793E+05  0.45634060E-17
0.12281820E+05  0.36556226E-17
0.12842310E+05  0.29326342E-17
0.13428377E+05  0.23392384E-17
0.14041190E+05  0.18778365E-17
0.14681969E+05  0.14829798E-17
0.15351991E+05  0.11923711E-17
0.16052589E+05  0.95363336E-18
0.16785160E+05  0.76325983E-18
0.17551162E+05  0.60125740E-18
0.18352121E+05  0.47452492E-18
0.19189633E+05  0.37786174E-18
0.20065365E+05  0.30843826E-18
0.20981061E+05  0.24701062E-18
0.21938546E+05  0.19507752E-18
0.22939727E+05  0.15433436E-18
0.23986596E+05  0.12326967E-18
0.25081241E+05  0.97102866E-19
0.26225840E+05  0.78213943E-19
0.27422674E+05  0.61910408E-19
0.28674126E+05  0.48578679E-19
0.29982690E+05  0.39011130E-19
0.31350970E+05  0.30133036E-19
0.32781693E+05  0.24274290E-19
0.34277707E+05  0.18766075E-19
0.35841994E+05  0.15122691E-19
0.37477667E+05  0.12018785E-19
0.39187986E+05  0.93305897E-20
0.40976356E+05  0.74236752E-20
0.42846340E+05  0.58216830E-20
0.44801661E+05  0.46724419E-20
0.46846215E+05  0.36158030E-20
0.48984074E+05  0.27918707E-20
0.51219495E+05  0.22902116E-20
0.53556932E+05  0.17720846E-20
0.56001038E+05  0.14348105E-20
0.58556683E+05  0.11125640E-20
0.61228957E+05  0.84591999E-21
0.64023182E+05  0.71824317E-21
0.66944923E+05  0.53364695E-21
0.70000000E+05  0.42879271E-21
